11.79	8	12964	415	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
12.11	8	8628	330	5.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
12.91	8	8635	330	6.00	1.00	0.00	0.00	2.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
14.81	8	4365	245	7.00	1.00	0.00	0.00	3.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
3.76	8	2324	245	7.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
3.94	8	486	245	8.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
18.93	8	83345	284	9.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
31.82	8	166897	434	10.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.23	49	128	219	0.00	0.00	0.00	1.00	0.00	24.00	0.00	0.00	0.00	SF	0	0	0
1.57	49	2491	1518	1.00	1.00	0.00	0.50	1.00	25.00	0.00	0.00	0.00	SF	23179(1)	0	342(1)
11.58	49	2623	1596	2.00	1.00	0.00	0.33	7.00	26.00	0.00	0.00	0.00	RSTO	23179(1)	0	342(1)
57.45	8	83455	309	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
83.53	8	166734	410	5.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
6.53	8	2319	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
4.09	8	2331	260	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
6.54	8	2354	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
6.83	8	2309	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	S0	0	0	0
1.06	8	2218	167	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
1.08	8	2228	167	2.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
4.34	8	2336	245	3.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
4.81	8	2251	167	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	SH	0	0	0
5.51	8	2291	245	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
4.97	8	2324	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
15.55	8	36210	94	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
19.60	8	2257	167	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	3.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	S0	0	0	0
1.66	49	128	219	0.00	0.00	0.00	1.00	8.00	22.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.75	0.00	1.00	0.00	0.00	0.00	S1	503014(1)	0	0
3.81	8	2308	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.33	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.60	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
3.11	8	2385	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
36.38	49	2623	1596	0.00	0.00	0.00	1.00	9.00	22.00	0.00	0.00	0.00	RSTO	23179(1)	0	342(1)
0.00	49	0	0	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	376	0	0.00	0.00	0.00	0.67	0.00	2.00	0.00	0.00	1.00	S0	20081(1)	0	58(1)
3.37	8	2287	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
22.07	8	2197	167	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTR	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.75	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
3.88	8	2313	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
3.30	8	2118	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
3.57	8	2318	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
4.11	8	2327	245	3.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	376	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	20081(1)	0	58(1)
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
2.04	8	2194	167	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
19.55	8	2197	167	1.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	1.00	1.00	1.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
111.21	8	36280	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
5.49	8	848	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
125.98	8	36225	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	22	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
8.70	8	78	58	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTRH	0	0	0
3.29	8	2193	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
4.77	8	2306	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
23.15	8	83566	308	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
33.05	8	166612	410	1.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
7.93	8	2320	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	3.00	0.00	0.00	1.00	S0	0	0	0
3.63	8	1908	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
10.00	8	83572	301	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
12.00	8	166577	418	3.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
4.50	8	4357	245	3.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
5.49	8	765	245	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
4.01	8	2333	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	RSTOS0	0	0	0
3.84	8	20913	236	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
5.25	8	2295	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	S0	0	0	0
1.36	49	128	219	0.00	0.00	0.00	0.50	8.00	17.00	0.00	0.00	0.00	SF	0	0	0
3.53	8	4349	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
5.59	8	1041	245	3.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
23.96	49	2623	1596	1.00	1.00	0.00	0.50	9.00	17.00	0.00	0.00	0.00	RSTR	23179(1)	0	342(1)
42.36	8	56	151	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
7.04	8	2311	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
15.88	8	915	426	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
3.87	8	4324	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
3.86	8	4314	245	3.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
4.03	8	2329	245	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
2.68	8	2333	245	5.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
3.33	8	2326	245	6.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
30.23	8	2284	252	5.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	376	0	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	S0	20081(1)	0	58(1)
5.02	8	645	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
60.64	8	2317	208	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	3.00	0.00	0.00	1.00	S0	0	0	0
0.55	6	1879	2559	0.00	0.00	0.00	0.00	6.00	6.00	0.00	0.00	0.00	SF	0	0	0
0.86	6	103591	2751	1.00	1.00	0.00	0.00	7.00	7.00	0.00	0.00	0.00	SF	0	0	0
3.45	8	2305	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
3.95	8	847	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
11.25	8	2330	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
54.82	8	13334	710	3.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.49	6	1895	2591	2.00	1.00	0.00	0.00	8.00	8.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	8	0	0	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTRH	0	0	0
5.38	8	4348	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
13.04	8	2347	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
16.46	8	2298	245	3.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	65	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
5.15	8	2308	245	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
3.85	8	2289	245	5.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
1.48	49	128	219	0.00	0.00	0.00	1.00	10.00	17.00	0.00	0.00	0.00	SF	0	0	0
4.68	8	4341	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
3.19	8	2314	268	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
13.66	49	2623	1596	1.00	1.00	0.00	0.75	11.00	18.00	0.00	0.00	0.00	RSTO	23179(1)	0	342(1)
0.00	49	0	0	0.00	0.00	0.00	0.60	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
1.64	8	123	166	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	217005(1),503012(1)	0	0
0.00	49	133	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
1.19	49	128	219	0.00	0.00	0.00	1.00	2.00	19.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.50	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
1.29	49	128	66	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	SF	216008(1)	0	0
3.78	8	2177	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
131.99	49	4228	2459	1.00	1.00	0.00	0.50	3.00	18.00	0.00	0.00	0.00	RSTO	23179(2)	0	342(2)
3.05	8	2361	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
7.31	49	51	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	SF	0	0	0
7.17	8	2300	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
7.31	8	2329	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	6	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	503014(1)	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	RSTOS0	0	0	0
1.10	49	128	219	0.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	SF	0	0	0
3.66	8	1934	245	2.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
3.18	8	2234	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
6.64	49	2469	1518	1.00	1.00	0.00	0.33	1.00	18.00	0.00	0.00	0.00	RSTO	23179(1)	0	342(1)
0.34	20	0	0	1.00	0.00	0.00	0.00	1.00	97.00	0.00	1.00	0.01	RSTO	0	0	0
1.53	49	128	219	2.00	0.50	0.00	0.50	10.00	19.00	0.00	0.00	0.00	SF	0	0	0
3.56	8	2332	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	RSTOS0	0	0	0
12.34	49	2623	1596	3.00	0.67	0.00	0.00	11.00	20.00	0.00	0.00	0.00	RSTO	23179(1)	0	342(1)
0.00	8	0	0	0.00	0.00	0.00	0.00	1.00	100.00	1.00	0.00	0.00	RSTOS0	0	0	0
4.35	8	2339	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
8.21	8	83668	325	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
8.18	8	83216	245	3.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
4.79	8	4291	245	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
6.04	8	2309	245	4.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
7.40	49	51	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	SF	0	0	0
197.88	8	506	245	5.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
15.89	8	4345	245	3.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
13.88	8	10	29	3.00	1.00	0.00	0.00	1.00	100.00	1.00	0.00	0.00	SF	217005(1),503012(1)	0	0
1.25	49	128	219	0.00	0.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	SF	0	0	0
3.14	8	2208	245	1.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
25.62	8	2317	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
3.40	8	2279	245	2.00	1.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
11.39	49	2467	1518	1.00	1.00	0.00	0.75	1.00	19.00	0.00	0.00	0.00	RSTR	23179(1)	0	342(1)
1.47	49	128	219	1.00	1.00	0.00	0.00	12.00	20.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	RSTOS0	0	0	0
13.91	49	2623	1596	1.00	1.00	0.00	0.33	11.00	19.00	0.00	0.00	0.00	RSTO	23179(1)	0	342(1)
4.73	8	2216	167	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	SF	0	0	0
0.00	49	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	S0	0	0	0
0.00	49	0	0	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	REJ	0	0	0
3.40	8	4307	245	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
3.50	8	4306	245	1.00	1.00	0.00	0.00	1.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
3.61	8	4326	245	2.00	1.00	0.00	0.00	2.00	100.00	0.00	0.00	0.00	RSTO	0	0	0
0.00	49	0	0	1.00	1.00	0.00	0.50	1.00	1.00	1.00	0.00	0.00	REJ	0	0	0
0.00	49	0	0	2.00	1.00	0.00	0.00	2.00	2.00	1.00	0.00	0.00	REJ	0	0	0
7.39	49	51	0	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	SF	0	0	0
